id,cluster
3701420292,11
3712625082,3
3664534049,3
3576920179,2
3590303623,5
3677574361,2
3676512433,8
3728004252,8
3613046264,2
3737301784,6
3738080536,2
3641818000,11
3730296704,7
3741652472,6
3677571574,2
3730295799,7
3720792891,8
3726706642,2
3694417130,2
3664561521,4
3732227337,5
3724283325,5
3735224232,2
3738079781,2
3694738651,5
3736837642,2
3733038094,2
3597210726,2
3719165720,2
3730355137,2
3732334774,2
3690376629,2
3690822022,8
3722078958,2
3664566535,5
3739548009,2
3735624409,9
3739540923,2
3664569359,5
3660402916,2
3708511439,2
3736461750,2
3626006447,2
3702558693,8
3741072427,2
3707383358,5
3738081533,2
3738076957,5
3733092655,2
3736863213,8
3729450167,2
3736440819,2
3725269981,2
3705898427,2
3661674712,5
3735225045,2
3667477972,13
3736833781,2
3664549741,2
3741714848,4
3740228656,2
3715833718,5
3726619692,2
3730667079,5
3736438870,2
3711771502,2
3734830056,5
3737913396,5
3728887478,6
3741661149,2
3728828230,5
3720399629,5
3720189094,2
3641771159,4
3732666032,5
3661677108,2
3732117137,5
3731370303,5
3738027557,2
3733365182,5
3645682476,5
3732039378,2
3736445225,2
3726117997,2
3623656829,2
3714345128,2
3630042904,2
3737525910,5
3677263075,2
3667909373,4
3670459911,11
3720129223,5
3739537528,2
3736331292,2
3710059086,2
3731725473,2
3737262887,2
3741151380,2
3728094708,2
3641771087,4
3730874575,2
3658777464,2
3717180033,2
3721857254,2
3728791480,1
3740231308,2
3720410334,2
3736389897,13
3703222634,2
3627723574,2
3713668871,2
3740392159,5
3719405745,2
3724284038,4
3660131161,2
3738567018,5
3675363211,2
3590317674,2
3731948729,2
3737302902,2
3725605613,5
3706082745,2
3732705232,2
3706087109,2
3734727297,2
3678671484,5
3733577210,9
3722977205,2
3741951508,2
3703428683,2
3735322439,5
3734020007,1
3641775716,4
3714628061,2
3736297822,2
3730355141,2
3725846809,5
3694897683,5
3724283011,4
3738122272,5
3732853334,1
3651897605,6
3736031813,2
3720177336,2
3697940654,5
3739544372,2
3736024481,2
3669209828,2
3737067021,2
3735323587,2
3708513181,2
3727013725,2
3659796428,1
3590309767,5
3731469545,2
3740054447,2
3652073089,2
3733657541,5
3708510454,2
3732202341,5
3727086963,6
3733213888,6
3736575016,5
3641771228,4
3729835937,2
3731339767,5
3729693958,2
3725329388,5
3731086384,5
3714593817,2
3739288570,2
3732711007,5
3732112853,5
3673080821,4
3649664540,2
3664567641,6
3739547004,5
3732183140,9
3738793498,9
3726266848,9
3724268272,2
3699956924,2
3732711036,5
3714594624,2
3689060136,5
3606883718,6
3733962940,9
3727927783,5
3641768342,4
3668169080,5
3667473845,2
3731599814,6
3733056389,2
3670841342,2
3732893216,5
3736912097,2
3733150069,2
3730014538,2
3735313410,2
3708508814,2
3734719627,6
3646122151,2
3728565347,2
3732705657,5
3641762978,4
3638079487,2
3708567308,2
3737945910,5
3673082406,4
3737993183,5
3694664644,2
3724277796,2
3742712983,8
3705897415,2
3740389548,5
3741481000,2
3716914342,2
3732560177,5
3730374331,5
3673108398,2
3656429001,1
3736840242,2
3735263030,9
3734693394,2
3736246337,2
3707649794,2
3728826395,2
3736674976,5
3734203493,2
3702211594,11
3724266285,2
3648520788,2
3673576440,2
3732710120,5
3707032590,2
3738080557,2
3738922458,2
3676865762,5
3590303571,2
3737417817,5
3738247853,2
3735911902,5
3739613047,5
3581141629,5
3710999854,2
3706081820,2
3732704943,2
3732710094,5
3724277833,4
3735034364,2
3711690478,11
3735913304,2
3735093942,9
3705727021,2
3739532869,5
3734559102,5
3725581026,5
3716063050,2
3673083503,4
3739872224,5
3732206129,5
3740232223,2
3701738308,5
3726643133,5
3642711952,2
3738160990,7
3664073509,2
3673089033,4
3733575296,2
3737604175,2
3733083485,2
3740096086,5
3733971159,2
3708506883,2
3708506876,2
3728609454,2
3707350323,5
3717056831,2
3677243430,2
3740391406,5
3733676570,5
3736851202,2
3695980818,2
3732280842,5
3669506663,2
3715850196,2
3736170203,2
3728284107,6
3740052241,5
3724260027,2
3740302723,5
3723238539,2
3718415807,9
3739534588,5
3731376318,5
3742166838,5
3709397356,5
3732708242,5
3739325114,2
3727737543,5
3664541738,2
3723241407,2
3737066056,2
3703429324,2
3664562997,5
3736677743,2
3641777295,4
3731920207,5
3735666549,2
3641767486,4
3732010959,5
3673084695,4
3711655059,2
3711771384,6
3740232214,5
3726963258,5
3736841128,2
3732218970,1
3687764366,2
3736344200,5
3731290042,5
3718297052,2
3670387950,9
3716916747,2
3721890512,2
3732706601,5
3675558535,5
3737494827,2
3730577605,2
3732711040,5
3730375312,5
3706656699,2
3740231313,2
3704896303,11
3737065241,2
3730720194,5
3734213818,1
3641770042,4
3723217544,5
3701731722,5
3741138074,2
3711780164,2
3737515553,7
3732587432,2
3724349678,2
3736842052,2
3735129894,5
3735266151,2
3732708293,2
3735650008,5
3707759475,2
3724258629,2
3741481582,11
3741125847,2
3641766823,4
3734919525,2
3598845835,2
3690683736,2
3728826396,2
3732357331,2
3710751759,1
3641767702,4
3732005746,2
3703434032,2
3710756337,2
3641774635,2
3709481584,2
3732890637,5
3736255795,2
3622508936,2
3712839025,5
3673078872,4
3716062022,5
3720128091,5
3742154360,2
3737648360,2
3635614728,5
3718388727,2
3661861055,2
3729092063,9
3724280682,4
3732711004,5
3732704903,2
3707038340,2
3742407096,8
3738534220,5
3741916905,5
3641777083,4
3673669734,2
3727540810,2
3735665665,2
3737787516,5
3735218997,2
3725262357,3
3686759489,2
3723236759,2
3741083262,2
3670243526,5
3720127424,5
3737397873,2
3725564838,2
3728463995,2
3728426360,8
3741517723,6
3706995810,11
3735374477,2
3734467681,13
3738108382,2
3641766866,4
3641775779,4
3735742164,2
3731643132,5
3703431294,2
3724764727,8
3719613299,2
3729947683,1
3708574187,9
3720991428,5
3641768531,4
3732086091,5
3730983181,5
3736798822,5
3721786066,2
3716068182,2
3695087132,2
3736566235,5
3733407124,5
3742720063,5
3740884492,2
3726229371,2
3641771014,4
3714444948,2
3732709192,5
3727402685,2
3731845135,2
3712727254,8
3735683954,5
3736346139,5
3740044821,2
3728818966,5
3732489753,2
3732612100,2
3641766647,4
3673078808,4
3738158604,2
3733402718,5
3736256809,2
3732126059,5
3726292305,2
3739392611,1
3651754067,2
3737451006,2
3710526267,5
3732707471,9
3649666448,2
3735409924,9
3737405580,2
3732704923,5
3733438493,2
3708835883,6
3729001415,2
3741767383,5
3737723368,5
3738981922,2
3720122993,5
3584484398,2
3641768357,4
3732570080,9
3723988355,1
3688418060,2
3673080745,2
3741947507,5
3735956531,5
3730373638,2
3673082400,4
3720326473,2
3641769989,4
3725316569,2
3736648138,5
3724258124,2
3714629012,2
3737357769,5
3736647172,5
3667476344,2
3735306827,5
3699644267,2
3741968274,7
3740059000,2
3738514558,8
3723972823,2
3735365289,2
3737404038,2
3732282540,5
3664554925,2
3728467377,2
3728146520,1
3668047229,2
3730066671,5
3734118028,2
3732715357,5
3681922904,2
3736840210,2
3664531955,5
3731365652,7
3724691051,13
3737043011,2
3668254640,6
3736839140,2
3726387224,9
3737987688,5
3739116156,2
3733813907,5
3691765287,2
3739558733,2
3732894230,5
3734123702,5
3734720606,2
3672714202,2
3737359708,5
3670843133,2
3726615898,5
3691150403,2
3734596946,5
3730371784,2
3735936484,2
3732415810,5
3741259248,2
3621022700,2
3737357802,5
3724819775,5
3736897918,5
3735955237,5
3737727290,5
3733570913,2
3641764860,4
3731286342,5
3737359678,5
3720305774,2
3728844807,5
3664560294,2
3722176010,2
3732705621,5
3730701144,2
3725353943,8
3736834848,2
3741970610,2
3720115111,2
3734873498,5
3654584312,5
3716402604,2
3673078968,4
3673085513,4
3728461550,2
3679822317,4
3737396674,2
3707353481,5
3736257697,2
3674619341,4
3738976895,2
3732705619,2
3742061238,6
3731776850,2
3727732407,2
3736258401,5
3732710108,5
3690899529,2
3727571312,5
3673085739,4
3732706680,5
3641762901,4
3738559982,5
3673077892,4
3699871889,2
3704949611,2
3730068366,2
3733476979,2
3735084527,5
3690100373,2
3664564688,2
3735954336,5
3736467084,9
3740217048,2
3734223438,2
3718297408,2
3733071905,2
3742900228,5
3732710165,5
3732709222,5
3702212539,11
3732708256,5
3641773703,4
3641765661,4
3673086430,4
3742754996,5
3742755564,2
3732283343,5
3644204385,2
3737895853,5
3673126607,2
3735950841,5
3717206861,5
3739541982,2
3736443618,2
3601393306,2
3738131454,2
3714217421,5
3731563557,9
3732233018,5
3737951338,7
3729711413,9
3732707467,5
3699684603,2
3735673332,5
3723396992,1
3736168524,8
3732215603,5
3724368970,5
3737526833,5
3732704092,2
3741028092,2
3733406794,5
3641761745,2
3665707277,2
3727015683,5
3738377797,5
3732218963,9
3738185958,5
3725555874,5
3711655940,9
3707040281,2
3737190461,2
3730141592,9
3303581157,2
3668765607,2
3722160337,2
3732705660,5
3737780092,5
3728820236,5
3732708311,2
3736136818,2
3726590884,5
3728211952,9
3742143529,9
3720770374,9
3704876682,9
3735648339,2
3641767139,2
3737990074,5
3729945866,9
3715189653,8
3672966254,9
3707080426,11
3733350418,5
3711520489,6
3723324396,9
3732704984,5
3732709227,5
3727215539,5
3710033176,5
3711660203,9
3730370874,5
3735095264,5
3688197861,5
3738992010,7
3731410302,2
3708507837,2
3732706583,5
3732868165,2
3715387834,2
3731094871,9
3723249462,5
3726278718,5
3582398671,5
3718941896,5
3729057275,9
3738982865,2
3707036647,2
3731098662,9
3673084182,2
3681500777,2
3735094325,5
3732705571,5
3736672605,2
3688542865,2
3707368288,5
3730249697,5
3724367768,5
3731604585,2
3724415000,6
3661007506,9
3699221597,9
3728426916,1
3708576454,6
3685997399,2
3708513143,2
3732710097,5
3726709647,9
3737986658,5
3733761710,9
3741193095,5
3701782278,9
3734118425,5
3706656763,2
3708567312,2
3728598012,5
3741764560,2
3732711085,2
3737491805,2
3724340990,9
3696198710,2
3708509642,2
3727350502,2
3737776257,5
3733971563,6
3716913790,9
3736639218,7
3721923080,9
3732174140,1
3737231871,5
3730574393,6
3732039435,2
3729712439,9
3733349683,5
3696884481,9
3671822345,9
3732174143,1
3725576217,9
3706787822,5
3693024492,9
3713673550,8
3715804445,9
3732705648,5
3710067327,5
3656541480,5
3723072614,9
3732557610,5
3736572752,5
3736607505,5
3658909284,9
3709889735,5
3728292237,5
3738162692,9
3727847609,5
3730587613,9
3718384423,8
3687823200,2
3725265172,5
3738190928,5
3684417077,2
3736573118,5
3734721199,5
3712054491,2
3661673807,5
3731299366,9
3738378291,5
3737171146,2
3721301968,5
3727032112,2
3730562750,9
3677220558,2
3732707461,5
3708579255,6
3681504095,5
3676099252,5
3709893182,5
3732612168,2
3709893173,5
3661065121,9
3732565214,2
3676095688,2
3720914441,2
3731852198,5
3730568794,2
3732711063,5
3738995417,7
3737404545,9
3724312445,2
3709887889,5
3736215508,5
3695404872,9
3727239529,5
3724886109,2
3733689511,1
3350686113,9
3712054488,2
3618977206,5
3711520488,6
3739116255,7
3736882027,2
3712797338,2
3737382375,6
3709892762,5
3734599812,2
3735089906,2
3730583887,9
3741518336,5
3737168273,9
3709891533,6
3686771280,9
3736017010,2
3730143357,9
3709888840,5
3726708678,9
3708566339,2
3738816981,9
3736266000,9
3701057059,5
3705742466,2
3725493546,2
3727074428,2
3728955932,5
3727380304,2
3711089762,6
3735366205,9
3691343257,2
3587419609,2
3733587081,2
3709893165,5
3724443929,5
3709890677,5
3711552586,2
3733785817,5
3723352045,5
3730691551,2
3721920219,9
3725539893,2
3648595807,9
3721427060,2
3695765815,9
3698323911,2
3734826801,2
3709892498,5
3732000005,9
3733090098,9
3736460851,2
3729388425,5
3652428321,5
3729371610,5
3696880883,9
3691112889,2
3726576930,9
3693547733,5
3656360733,9
3728254395,2
3738987298,2
3737792367,2
3711522298,6
3701580172,2
3709889736,5
3721187215,9
3646735885,2
3733091059,9
3720350499,9
3729740204,5
3731095764,9
3738548768,2
3709887878,5
3729832137,5
3733085776,9
3736639726,7
3646973068,2
3694156485,2
3711519921,6
3679810790,5
3738812353,5
3718295235,9
3732863099,2
3742411069,5
3737169148,1
