id,cluster
3701420292,17
3712625082,18
3664534049,18
3576920179,13
3590303623,17
3677574361,14
3676512433,17
3728004252,0
3613046264,19
3737301784,14
3738080536,14
3641818000,17
3730296704,17
3741652472,2
3677571574,14
3730295799,17
3720792891,0
3726706642,19
3694417130,17
3664561521,17
3732227337,14
3724283325,15
3735224232,19
3738079781,19
3694738651,17
3736837642,2
3733038094,17
3597210726,18
3719165720,17
3730355137,17
3732334774,19
3690376629,2
3690822022,0
3722078958,3
3664566535,17
3739548009,2
3735624409,17
3739540923,19
3664569359,17
3660402916,19
3708511439,6
3736461750,17
3626006447,14
3702558693,19
3741072427,17
3707383358,19
3738081533,2
3738076957,4
3733092655,17
3736863213,14
3729450167,13
3736440819,19
3725269981,14
3705898427,17
3661674712,17
3735225045,13
3667477972,15
3736833781,6
3664549741,18
3741714848,7
3740228656,19
3715833718,14
3726619692,17
3730667079,4
3736438870,19
3711771502,17
3734830056,2
3737913396,17
3728887478,2
3741661149,17
3728828230,14
3720399629,19
3720189094,19
3641771159,5
3732666032,14
3661677108,19
3732117137,14
3731370303,2
3738027557,13
3733365182,4
3645682476,17
3732039378,17
3736445225,17
3726117997,17
3623656829,4
3714345128,19
3630042904,17
3737525910,2
3677263075,0
3667909373,5
3670459911,4
3720129223,19
3739537528,13
3736331292,17
3710059086,19
3731725473,17
3737262887,18
3741151380,19
3728094708,17
3641771087,5
3730874575,14
3658777464,14
3717180033,4
3721857254,6
3728791480,0
3740231308,19
3720410334,18
3736389897,15
3703222634,0
3627723574,18
3713668871,18
3740392159,7
3719405745,17
3724284038,14
3660131161,18
3738567018,19
3675363211,19
3590317674,19
3731948729,17
3737302902,19
3725605613,2
3706082745,17
3732705232,0
3706087109,17
3734727297,19
3678671484,0
3733577210,17
3722977205,0
3741951508,19
3703428683,17
3735322439,19
3734020007,3
3641775716,5
3714628061,17
3736297822,6
3730355141,17
3725846809,15
3694897683,19
3724283011,14
3738122272,2
3732853334,3
3651897605,19
3736031813,0
3720177336,19
3697940654,19
3739544372,19
3736024481,17
3669209828,0
3737067021,13
3735323587,17
3708513181,17
3727013725,2
3659796428,17
3590309767,17
3731469545,19
3740054447,2
3652073089,19
3733657541,17
3708510454,17
3732202341,18
3727086963,4
3733213888,14
3736575016,2
3641771228,5
3729835937,19
3731339767,2
3729693958,7
3725329388,2
3731086384,0
3714593817,19
3739288570,19
3732711007,2
3732112853,17
3673080821,14
3649664540,19
3664567641,17
3739547004,19
3732183140,11
3738793498,16
3726266848,0
3724268272,17
3699956924,13
3732711036,2
3714594624,19
3689060136,14
3606883718,2
3733962940,15
3727927783,8
3641768342,5
3668169080,19
3667473845,17
3731599814,10
3733056389,14
3670841342,17
3732893216,8
