id,cluster
3701420292,6
3712625082,14
3664534049,9
3576920179,16
3590303623,9
3677574361,9
3676512433,13
3728004252,13
3613046264,12
3737301784,6
3738080536,1
3641818000,6
3730296704,15
3741652472,9
3677571574,9
3730295799,15
3720792891,13
3726706642,12
3694417130,6
3664561521,4
3732227337,12
3724283325,12
3735224232,12
3738079781,1
3694738651,7
3736837642,18
3733038094,14
3597210726,1
3719165720,12
3730355137,1
3732334774,1
3690376629,12
3690822022,13
3722078958,9
3664566535,9
3739548009,6
3735624409,9
3739540923,9
3664569359,9
3660402916,6
3708511439,13
3736461750,9
3626006447,9
3702558693,13
3741072427,9
3707383358,9
3738081533,6
3738076957,9
3733092655,12
3736863213,12
3729450167,12
3736440819,4
3725269981,9
3705898427,18
3661674712,7
3735225045,1
3667477972,14
3736833781,18
3664549741,1
3741714848,7
3740228656,18
3715833718,9
3726619692,1
3730667079,3
3736438870,4
3711771502,2
3734830056,9
3737913396,9
3728887478,6
3741661149,15
3728828230,9
3720399629,4
3720189094,12
3641771159,5
3732666032,12
3661677108,7
3732117137,9
3731370303,9
3738027557,12
3733365182,1
3645682476,14
3732039378,14
3736445225,16
3726117997,2
3623656829,9
3714345128,2
3630042904,14
3737525910,9
3677263075,9
3667909373,12
3670459911,4
3720129223,9
3739537528,11
3736331292,12
3710059086,6
3731725473,9
3737262887,12
3741151380,18
3728094708,14
3641771087,5
3730874575,12
3658777464,11
3717180033,1
3721857254,15
3728791480,9
3740231308,1
3720410334,9
3736389897,14
3703222634,1
3627723574,1
3713668871,9
3740392159,9
3719405745,12
3724284038,12
3660131161,16
3738567018,9
3675363211,9
3590317674,12
3731948729,2
3737302902,18
3725605613,12
3706082745,18
3732705232,9
3706087109,18
3734727297,9
3678671484,9
3733577210,9
3722977205,6
3741951508,1
3703428683,11
3735322439,1
3734020007,10
3641775716,12
3714628061,4
3736297822,18
3730355141,9
3725846809,9
3694897683,12
3724283011,12
3738122272,9
3732853334,10
3651897605,9
3736031813,9
3720177336,12
3697940654,12
3739544372,12
3736024481,12
3669209828,0
3737067021,2
3735323587,12
3708513181,1
3727013725,9
3659796428,9
3590309767,7
3731469545,1
3740054447,12
3652073089,9
3733657541,16
3708510454,2
3732202341,3
3727086963,6
3733213888,6
3736575016,12
3641771228,12
3729835937,9
3731339767,9
3729693958,14
3725329388,12
3731086384,12
3714593817,1
3739288570,4
3732711007,12
3732112853,12
3673080821,12
3649664540,14
3664567641,9
3739547004,9
3732183140,9
3738793498,5
3726266848,12
3724268272,12
3699956924,1
3732711036,9
3714594624,9
3689060136,16
3606883718,6
3733962940,1
3727927783,3
3641768342,12
3668169080,9
3667473845,15
3731599814,19
3733056389,12
3670841342,12
3732893216,3
3736912097,12
3733150069,4
3730014538,15
3735313410,9
3708508814,13
3734719627,6
3646122151,12
3728565347,16
3732705657,12
3641762978,5
3638079487,9
3708567308,18
3737945910,9
3673082406,5
3737993183,18
3694664644,1
3724277796,18
3742712983,12
3705897415,18
3740389548,9
3741481000,18
3716914342,1
3732560177,2
3730374331,9
3673108398,1
3656429001,9
3736840242,18
3735263030,4
3734693394,12
3736246337,13
3707649794,1
3728826395,9
3736674976,9
3734203493,12
3702211594,14
3724266285,18
3648520788,9
3673576440,9
3732710120,12
3707032590,9
3738080557,9
3738922458,12
3676865762,1
3590303571,9
3737417817,9
3738247853,18
3735911902,12
3739613047,1
3581141629,12
3710999854,9
3706081820,18
3732704943,9
3732710094,12
