id,cluster
3701420292,15
3712625082,3
3664534049,3
3576920179,3
3590303623,3
3677574361,5
3676512433,3
3728004252,3
3613046264,3
3737301784,8
3738080536,14
3641818000,15
3730296704,14
3741652472,14
3677571574,5
3730295799,14
3720792891,3
3726706642,6
3694417130,5
3664561521,3
3732227337,8
3724283325,3
3735224232,5
3738079781,14
3694738651,3
3736837642,18
3733038094,3
3597210726,3
3719165720,3
3730355137,3
3732334774,3
3690376629,6
3690822022,3
3722078958,14
3664566535,3
3739548009,14
3735624409,3
3739540923,14
3664569359,3
3660402916,3
3708511439,3
3736461750,3
3626006447,6
3702558693,3
3741072427,3
3707383358,8
3738081533,14
3738076957,8
3733092655,3
3736863213,15
3729450167,3
3736440819,6
3725269981,3
3705898427,3
3661674712,3
3735225045,6
3667477972,15
3736833781,18
3664549741,5
3741714848,1
3740228656,13
3715833718,3
3726619692,3
3730667079,11
3736438870,5
3711771502,8
3734830056,14
3737913396,3
3728887478,8
3741661149,3
3728828230,1
3720399629,14
3720189094,6
3641771159,9
3732666032,8
3661677108,6
3732117137,3
3731370303,14
3738027557,3
3733365182,3
3645682476,3
3732039378,3
3736445225,6
3726117997,8
3623656829,14
3714345128,3
3630042904,3
3737525910,14
3677263075,3
3667909373,14
3670459911,3
3720129223,14
3739537528,3
3736331292,6
3710059086,3
3731725473,3
3737262887,6
3741151380,13
3728094708,3
3641771087,9
3730874575,5
3658777464,3
3717180033,14
3721857254,14
3728791480,3
3740231308,3
3720410334,6
3736389897,15
3703222634,5
3627723574,5
3713668871,6
3740392159,8
3719405745,3
3724284038,2
3660131161,3
3738567018,6
3675363211,6
3590317674,3
3731948729,8
3737302902,13
3725605613,14
3706082745,14
3732705232,5
3706087109,14
3734727297,3
3678671484,3
3733577210,3
3722977205,3
3741951508,3
3703428683,3
3735322439,1
3734020007,16
3641775716,17
3714628061,3
3736297822,18
3730355141,3
3725846809,3
3694897683,5
3724283011,2
3738122272,14
3732853334,16
3651897605,3
3736031813,3
3720177336,5
3697940654,5
3739544372,3
3736024481,3
3669209828,3
3737067021,6
3735323587,3
3708513181,3
3727013725,14
3659796428,3
3590309767,3
3731469545,3
3740054447,3
3652073089,6
3733657541,3
3708510454,3
3732202341,11
3727086963,8
3733213888,8
3736575016,3
3641771228,17
3729835937,3
3731339767,14
3729693958,5
3725329388,14
3731086384,3
3714593817,3
3739288570,3
3732711007,14
3732112853,3
3673080821,3
3649664540,6
3664567641,3
3739547004,8
3732183140,3
3738793498,0
3726266848,3
3724268272,3
3699956924,3
3732711036,14
3714594624,3
3689060136,5
3606883718,8
3733962940,3
3727927783,11
3641768342,12
3668169080,14
3667473845,3
3731599814,3
3733056389,1
3670841342,3
3732893216,11
3736912097,3
3733150069,6
3730014538,14
3735313410,3
3708508814,3
3734719627,8
3646122151,5
3728565347,3
3732705657,14
3641762978,9
3638079487,3
3708567308,14
3737945910,3
3673082406,9
3737993183,5
3694664644,3
3724277796,5
3742712983,3
3705897415,3
3740389548,8
3741481000,3
3716914342,15
3732560177,14
3730374331,1
3673108398,3
3656429001,3
3736840242,18
3735263030,3
3734693394,5
3736246337,3
3707649794,6
3728826395,6
3736674976,3
3734203493,3
3702211594,15
3724266285,3
3648520788,3
3673576440,3
3732710120,3
3707032590,6
3738080557,3
3738922458,5
3676865762,3
3590303571,3
3737417817,14
3738247853,5
3735911902,3
3739613047,3
3581141629,3
3710999854,3
3706081820,3
3732704943,14
3732710094,3
3724277833,2
3735034364,14
3711690478,14
3735913304,6
3735093942,3
3705727021,3
3739532869,6
3734559102,8
3725581026,3
3716063050,3
3673083503,12
3739872224,8
3732206129,11
3740232223,3
3701738308,3
3726643133,3
3642711952,3
3738160990,3
3664073509,3
3673089033,17
3733575296,3
3737604175,3
3733083485,3
3740096086,11
3733971159,14
3708506883,6
3708506876,3
3728609454,6
3707350323,11
3717056831,14
3677243430,3
3740391406,8
3733676570,3
3736851202,3
3695980818,3
3732280842,11
3669506663,3
3715850196,6
3736170203,3
3728284107,8
3740052241,8
3724260027,3
3740302723,3
3723238539,6
3718415807,3
3739534588,3
3731376318,6
3742166838,3
3709397356,11
3732708242,3
3739325114,14
3727737543,6
3664541738,5
3723241407,8
3737066056,3
3703429324,5
3664562997,3
3736677743,6
3641777295,17
3731920207,11
3735666549,6
3641767486,17
3732010959,3
3673084695,12
3711655059,3
3711771384,3
3740232214,1
3726963258,3
3736841128,18
3732218970,16
3687764366,3
3736344200,11
3731290042,11
3718297052,3
3670387950,3
3716916747,14
3721890512,3
3732706601,3
3675558535,11
3737494827,3
3730577605,6
3732711040,14
3730375312,3
3706656699,3
3740231313,14
3704896303,3
