id,cluster
3701420292,8
3712625082,14
3664534049,7
3576920179,0
3590303623,18
3677574361,7
3676512433,5
3728004252,19
3613046264,18
3737301784,14
3738080536,0
3641818000,3
3730296704,9
3741652472,19
3677571574,14
3730295799,17
3720792891,5
3726706642,14
3694417130,19
3664561521,14
3732227337,0
3724283325,14
3735224232,16
3738079781,14
3694738651,0
3736837642,14
3733038094,14
3597210726,13
3719165720,0
3730355137,18
3732334774,5
3690376629,18
3690822022,18
3722078958,3
3664566535,16
3739548009,14
3735624409,18
3739540923,19
3664569359,0
3660402916,19
3708511439,14
3736461750,10
3626006447,13
3702558693,14
3741072427,7
3707383358,14
3738081533,5
3738076957,19
3733092655,3
3736863213,14
3729450167,18
3736440819,18
3725269981,5
3705898427,0
3661674712,19
3735225045,7
3667477972,7
3736833781,16
3664549741,0
3741714848,14
3740228656,16
3715833718,18
3726619692,15
3730667079,14
3736438870,18
3711771502,14
3734830056,6
3737913396,16
3728887478,14
3741661149,1
3728828230,3
3720399629,16
3720189094,6
3641771159,14
3732666032,14
3661677108,18
3732117137,19
3731370303,18
3738027557,14
3733365182,19
3645682476,6
3732039378,0
3736445225,2
3726117997,14
3623656829,18
3714345128,18
3630042904,3
3737525910,14
3677263075,0
3667909373,16
3670459911,5
3720129223,18
3739537528,13
3736331292,14
3710059086,5
3731725473,16
3737262887,11
3741151380,5
3728094708,14
3641771087,14
3730874575,19
3658777464,0
3717180033,3
3721857254,6
3728791480,5
3740231308,7
3720410334,13
3736389897,14
3703222634,3
3627723574,16
3713668871,0
3740392159,18
3719405745,2
3724284038,7
3660131161,2
3738567018,0
3675363211,14
3590317674,2
3731948729,18
3737302902,5
3725605613,8
3706082745,3
3732705232,7
3706087109,14
3734727297,3
3678671484,3
3733577210,0
3722977205,2
3741951508,18
3703428683,7
3735322439,18
3734020007,4
3641775716,7
3714628061,16
3736297822,3
3730355141,14
3725846809,7
3694897683,4
3724283011,18
3738122272,19
3732853334,14
3651897605,14
3736031813,7
3720177336,7
3697940654,14
3739544372,0
3736024481,14
3669209828,0
3737067021,0
3735323587,14
3708513181,0
3727013725,13
3659796428,3
3590309767,14
3731469545,6
3740054447,7
3652073089,0
3733657541,0
3708510454,0
3732202341,5
3727086963,7
3733213888,5
3736575016,16
3641771228,19
3729835937,13
3731339767,7
3729693958,14
3725329388,14
3731086384,0
3714593817,18
3739288570,11
3732711007,0
3732112853,14
3673080821,14
3649664540,3
3664567641,0
3739547004,0
3732183140,14
3738793498,18
3726266848,16
3724268272,2
3699956924,0
3732711036,16
3714594624,16
3689060136,5
3606883718,7
3733962940,10
3727927783,2
3641768342,13
3668169080,7
3667473845,14
3731599814,1
3733056389,0
3670841342,7
3732893216,19
3736912097,7
3733150069,18
3730014538,16
3735313410,19
3708508814,16
3734719627,3
3646122151,5
3728565347,16
3732705657,0
3641762978,7
3638079487,14
3708567308,0
3737945910,7
3673082406,16
3737993183,16
3694664644,10
3724277796,7
3742712983,8
3705897415,0
3740389548,0
3741481000,19
3716914342,2
3732560177,10
3730374331,10
3673108398,16
3656429001,14
3736840242,0
3735263030,3
3734693394,1
3736246337,0
3707649794,5
3728826395,0
3736674976,14
3734203493,7
3702211594,3
3724266285,13
3648520788,3
3673576440,1
3732710120,16
3707032590,0
3738080557,14
3738922458,18
3676865762,10
3590303571,0
3737417817,14
3738247853,3
3735911902,14
3739613047,18
3581141629,5
3710999854,14
3706081820,1
3732704943,11
3732710094,11
3724277833,18
3735034364,5
3711690478,13
3735913304,18
3735093942,14
3705727021,0
3739532869,0
3734559102,18
3725581026,0
3716063050,3
3673083503,7
3739872224,5
3732206129,7
3740232223,13
3701738308,13
3726643133,0
3642711952,18
3738160990,16
3664073509,14
3673089033,0
3733575296,14
3737604175,14
3733083485,14
3740096086,2
3733971159,18
3708506883,14
3708506876,0
3728609454,0
3707350323,19
3717056831,19
3677243430,0
3740391406,7
3733676570,7
3736851202,0
3695980818,0
3732280842,16
3669506663,1
3715850196,7
3736170203,14
3728284107,0
3740052241,13
3724260027,7
3740302723,2
3723238539,3
3718415807,6
3739534588,14
3731376318,3
3742166838,7
3709397356,19
3732708242,10
3739325114,3
3727737543,5
3664541738,0
3723241407,19
3737066056,14
3703429324,16
3664562997,18
3736677743,5
